Gene,TMPRSS4
HS706T_BONE,4.080202
PANC1_PANCREAS,4.847792
NCIH2291_LUNG,7.414587
T47D_BREAST,4.548974
HS742T_BREAST,3.718125
BICR56_UPPER_AERODIGESTIVE_TRACT,10.65299
BICR16_UPPER_AERODIGESTIVE_TRACT,7.409286
TE10_OESOPHAGUS,8.81075
SKMEL28_SKIN,4.299538
BICR6_UPPER_AERODIGESTIVE_TRACT,7.830866
BHY_UPPER_AERODIGESTIVE_TRACT,9.365553
AZ521_STOMACH,4.43695
SH4_SKIN,4.14783
KPL1_BREAST,5.710537
CGTHW1_THYROID,3.797919
TUHR4TKB_KIDNEY,4.101371
LS123_LARGE_INTESTINE,8.262874
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.822696
HPAC_PANCREAS,7.950933
RCC10RGB_KIDNEY,4.227512
JHOM1_OVARY,3.904819
SU8686_PANCREAS,9.344412
HCC33_LUNG,6.358777
TE6_OESOPHAGUS,6.672412
JHOC5_OVARY,4.442138
ACCMESO1_PLEURA,4.310001
BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.590228
SNU1214_UPPER_AERODIGESTIVE_TRACT,7.322676
CORL105_LUNG,4.034417
LMSU_STOMACH,4.125523
SNU1197_LARGE_INTESTINE,9.895643
COLO668_LUNG,5.492556
OSRC2_KIDNEY,4.263647
HUH6_LIVER,4.27282
PANC0203_PANCREAS,5.933413
CJM_SKIN,6.881387
BICR22_UPPER_AERODIGESTIVE_TRACT,9.362318
SHSY5Y_AUTONOMIC_GANGLIA,4.195686
TM31_CENTRAL_NERVOUS_SYSTEM,3.89963
SNU1272_KIDNEY,4.093697
KPNRTBM1_AUTONOMIC_GANGLIA,4.129696
BICR18_UPPER_AERODIGESTIVE_TRACT,9.148603
TE4_OESOPHAGUS,7.820613
PCM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.513147
ECC10_STOMACH,4.078369
TUHR14TKB_KIDNEY,4.000727
YD15_SALIVARY_GLAND,6.219792
UBLC1_URINARY_TRACT,7.372326
ECGI10_OESOPHAGUS,5.707814
CW2_LARGE_INTESTINE,9.069697
SNU761_LIVER,4.039139
SNU61_LARGE_INTESTINE,9.696497
NCIH1915_LUNG,4.01336
SNU324_PANCREAS,4.133317
YD10B_UPPER_AERODIGESTIVE_TRACT,5.431409
HCC2279_LUNG,4.169893
HLC1_LUNG,4.210049
TUHR10TKB_KIDNEY,4.101145
HEC1B_ENDOMETRIUM,4.253435
VMRCLCP_LUNG,8.089423
TGBC11TKB_STOMACH,6.220794
OVK18_OVARY,4.063221
SNU1077_ENDOMETRIUM,9.98085
HCC1588_LUNG,10.12619
SNU213_PANCREAS,10.75603
HT115_LARGE_INTESTINE,8.410295
TE14_OESOPHAGUS,10.73949
TE8_OESOPHAGUS,4.130008
SNU520_STOMACH,9.904554
JHUEM3_ENDOMETRIUM,10.10327
LI7_LIVER,3.970046
NCIH838_LUNG,4.433352
SNU119_OVARY,10.37762
SNU1033_LARGE_INTESTINE,9.522675
SNUC5_LARGE_INTESTINE,5.126965
GSS_STOMACH,3.937538
TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.119483
HCC1171_LUNG,4.443098
SNUC4_LARGE_INTESTINE,8.60918
U138MG_CENTRAL_NERVOUS_SYSTEM,4.17688
SNU620_STOMACH,10.02975
ECC12_STOMACH,4.241979
GSU_STOMACH,9.991706
KMS18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.213554
JHOM2B_OVARY,9.740986
MDAMB231_BREAST,4.545861
OV90_OVARY,7.618378
RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.189415
OVTOKO_OVARY,4.376822
OVCAR4_OVARY,6.906274
HLF_LIVER,4.360991
HCT15_LARGE_INTESTINE,4.81206
SW1463_LARGE_INTESTINE,9.873427
SF295_CENTRAL_NERVOUS_SYSTEM,4.380712
WM115_SKIN,4.084837
JHH4_LIVER,3.880218
OE33_OESOPHAGUS,7.407518
CCK81_LARGE_INTESTINE,7.290702
JHH1_LIVER,10.98635
SJSA1_BONE,3.800506
NCIH2228_LUNG,4.119185
RERFLCAI_LUNG,4.098696
SKMES1_LUNG,3.879549
NCIH520_LUNG,5.614622
JHH5_LIVER,4.292091
FU97_STOMACH,4.701648
COLO800_SKIN,3.733057
NCIH1963_LUNG,3.983778
RL952_ENDOMETRIUM,6.782537
J82_URINARY_TRACT,3.988949
HCC15_LUNG,4.097676
M059K_CENTRAL_NERVOUS_SYSTEM,4.285031
CALU6_LUNG,4.341219
SKLU1_LUNG,4.490632
SW900_LUNG,4.775174
UACC62_SKIN,4.261757
MFE280_ENDOMETRIUM,5.820363
MFE319_ENDOMETRIUM,6.600456
MFE296_ENDOMETRIUM,3.912719
GOS3_CENTRAL_NERVOUS_SYSTEM,4.229551
GI1_CENTRAL_NERVOUS_SYSTEM,4.016615
PC14_LUNG,7.733597
KYSE410_OESOPHAGUS,8.436902
A204_SOFT_TISSUE,4.322669
PATU8902_PANCREAS,7.232879
NCIH810_LUNG,4.05056
RERFLCMS_LUNG,3.905904
L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.1906
DANG_PANCREAS,9.085748
NCIH460_LUNG,4.096619
KYSE140_OESOPHAGUS,8.730253
KYSE180_OESOPHAGUS,4.948371
HUPT3_PANCREAS,7.094599
EFE184_ENDOMETRIUM,5.126203
GCIY_STOMACH,4.465306
SH10TC_STOMACH,3.989926
CAOV4_OVARY,5.270502
HCC2218_BREAST,4.946824
KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.719174
KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.411094
KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.739659
KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.738678
KMS28BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.154199
KNS60_CENTRAL_NERVOUS_SYSTEM,4.234604
KNS81_CENTRAL_NERVOUS_SYSTEM,3.860807
KPNSI9S_AUTONOMIC_GANGLIA,3.973639
LU99_LUNG,4.79801
KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.408896
MKN1_STOMACH,4.290992
MKN74_STOMACH,7.795521
KP3_PANCREAS,4.285657
NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.445414
KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.791296
HSC2_UPPER_AERODIGESTIVE_TRACT,8.119499
KG1C_CENTRAL_NERVOUS_SYSTEM,3.966107
HUH7_LIVER,3.783087
KMBC2_URINARY_TRACT,10.81981
KMRC20_KIDNEY,4.062023
HUCCT1_BILIARY_TRACT,8.524921
KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.94827
A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.300657
KALS1_CENTRAL_NERVOUS_SYSTEM,4.122511
HEC108_ENDOMETRIUM,4.629739
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.076808
HUH28_BILIARY_TRACT,4.333921
CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.074309
HEC265_ENDOMETRIUM,5.835035
CAL12T_LUNG,4.737747
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.687746
A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.475737
SKNSH_AUTONOMIC_GANGLIA,4.189692
HCC1954_BREAST,8.946281
CAMA1_BREAST,4.491138
HEC6_ENDOMETRIUM,4.113234
AM38_CENTRAL_NERVOUS_SYSTEM,4.45449
HEC50B_ENDOMETRIUM,4.330007
HSC3_UPPER_AERODIGESTIVE_TRACT,4.8157
HSC4_UPPER_AERODIGESTIVE_TRACT,7.558535
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.832845
KP4_PANCREAS,4.262743
KE39_STOMACH,9.11648
COV504_OVARY,4.787051
KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.321124
VMRCRCW_KIDNEY,4.440119
HGC27_STOMACH,3.839031
LUDLU1_LUNG,8.816783
HUG1N_STOMACH,9.334641
U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.666767
NUGC4_STOMACH,7.227344
BGC823_STOMACH,4.498998
HMC18_BREAST,4.479554
CAS1_CENTRAL_NERVOUS_SYSTEM,4.312746
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.399785
CORL23_LUNG,6.422335
MORCPR_LUNG,8.448743
HARA_LUNG,4.754429
SKOV3_OVARY,5.688976
HPAFII_PANCREAS,10.9564
MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.616352
NCIH1568_LUNG,4.823924
CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.158533
A498_KIDNEY,4.09026
BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.051908
A673_BONE,4.585512
AU565_BREAST,7.178892
COLO201_LARGE_INTESTINE,9.740488
CAPAN1_PANCREAS,9.971112
NCIH1563_LUNG,4.200283
NCIH358_LUNG,9.379026
CFPAC1_PANCREAS,9.536306
NIHOVCAR3_OVARY,7.722277
NCIH1650_LUNG,4.601474
NCIH1793_LUNG,4.356284
NCIH1437_LUNG,5.635549
KNS62_LUNG,10.05218
HS578T_BREAST,4.382639
BT20_BREAST,7.970879
SNU182_LIVER,4.374467
SKNMC_BONE,4.231165
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.112571
FADU_UPPER_AERODIGESTIVE_TRACT,6.237126
SJRH30_SOFT_TISSUE,4.437167
MDAMB361_BREAST,6.578342
MDAMB436_BREAST,3.923054
PANC0213_PANCREAS,9.761651
DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.239879
RDES_BONE,4.269263
CAL27_UPPER_AERODIGESTIVE_TRACT,8.253064
MESSA_SOFT_TISSUE,4.603816
SW1271_LUNG,3.588264
NCIH1792_LUNG,3.967345
GCT_SOFT_TISSUE,4.069914
SKBR3_BREAST,7.422646
SNU16_STOMACH,9.147406
NCIH82_LUNG,4.003287
NCIN87_STOMACH,9.576144
U2OS_BONE,4.111382
H4_CENTRAL_NERVOUS_SYSTEM,4.516313
GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.156283
HCC1143_BREAST,4.871273
T24_URINARY_TRACT,3.960776
G401_SOFT_TISSUE,4.613535
HCC1937_BREAST,7.116122
HCC1569_BREAST,5.240901
OCUM1_STOMACH,9.994158
SAOS2_BONE,3.817479
D283MED_CENTRAL_NERVOUS_SYSTEM,4.373572
SCC9_UPPER_AERODIGESTIVE_TRACT,5.800318
HCC1395_BREAST,3.94262
NMCG1_CENTRAL_NERVOUS_SYSTEM,4.078621
TEN_ENDOMETRIUM,10.00582
HS604T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,7.115151
TE9_OESOPHAGUS,7.989637
KNS42_CENTRAL_NERVOUS_SYSTEM,4.252085
KYSE520_OESOPHAGUS,5.548605
KYSE270_OESOPHAGUS,4.442775
JHUEM1_ENDOMETRIUM,8.299457
YH13_CENTRAL_NERVOUS_SYSTEM,4.006855
IALM_LUNG,4.108645
NCIH2052_PLEURA,3.901449
EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.576734
SKNFI_AUTONOMIC_GANGLIA,4.354498
SKNAS_AUTONOMIC_GANGLIA,4.392829
GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.496812
SNU398_LIVER,4.542712
SNU423_LIVER,4.434604
SCC4_UPPER_AERODIGESTIVE_TRACT,6.614592
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.285082
HCC1187_BREAST,4.471816
SNU387_LIVER,4.41979
DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.197614
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.724459
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.607724
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.761671
C2BBE1_LARGE_INTESTINE,8.120842
SKES1_BONE,4.587468
EPLC272H_LUNG,5.833665
BXPC3_PANCREAS,10.72695
NCIH1355_LUNG,4.186121
SNU5_STOMACH,4.19688
SNU475_LIVER,3.989557
HEC251_ENDOMETRIUM,9.679909
HCC95_LUNG,5.737805
253J_URINARY_TRACT,4.544299
HCC1438_LUNG,4.198636
253JBV_URINARY_TRACT,4.330443
RPMI7951_SKIN,4.152807
SNU1066_UPPER_AERODIGESTIVE_TRACT,9.406895
SNU1041_UPPER_AERODIGESTIVE_TRACT,9.701829
HCC2108_LUNG,4.189893
COLO783_SKIN,4.196295
HCC1359_LUNG,4.271106
BICR31_UPPER_AERODIGESTIVE_TRACT,6.794669
COV362_OVARY,4.769976
COLO792_SKIN,4.685172
COV434_OVARY,4.633743
WM983B_SKIN,5.080819
HS751T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.179967
LS513_LARGE_INTESTINE,7.99687
NCIH2110_LUNG,4.177721
CHAGOK1_LUNG,5.538648
DMS454_LUNG,5.474571
CORL47_LUNG,4.56102
FTC238_THYROID,4.164728
DMS273_LUNG,4.322962
FTC133_THYROID,3.899129
CORL311_LUNG,4.225878
NCIH2286_LUNG,3.945943
NCIH1339_LUNG,4.183025
WM793_SKIN,3.808918
A704_KIDNEY,3.909975
MDAMB435S_SKIN,4.011936
WM1799_SKIN,3.987484
MEWO_SKIN,4.147025
WM88_SKIN,4.092052
NCIH2081_LUNG,4.192519
HS255T_LARGE_INTESTINE,4.805896
NCIH1092_LUNG,3.806684
SW837_LARGE_INTESTINE,8.2617
JHH6_LIVER,4.145968
IGR1_SKIN,4.172257
NCIH1105_LUNG,4.346616
NCIH1436_LUNG,4.457413
NCIH1876_LUNG,4.345568
CORL24_LUNG,4.3167
COV644_OVARY,4.458814
GP2D_LARGE_INTESTINE,7.651773
PECAPJ15_UPPER_AERODIGESTIVE_TRACT,8.406734
CORL88_LUNG,4.215672
CORL95_LUNG,4.945728
PECAPJ49_UPPER_AERODIGESTIVE_TRACT,5.818654
PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,7.819759
CORL51_LUNG,4.484384
RT11284_URINARY_TRACT,10.83502
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT,6.697447
OV7_OVARY,4.001257
HT55_LARGE_INTESTINE,9.031022
OAW42_OVARY,5.398527
MDST8_LARGE_INTESTINE,4.354326
OAW28_OVARY,6.781013
SUIT2_PANCREAS,4.739183
LC1SQSF_LUNG,5.411001
KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.17053
SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.611817
SKHEP1_LIVER,3.930381
OVCAR8_OVARY,4.093401
NCIH2172_LUNG,4.284087
ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,4.962512
NCIH596_LUNG,6.469656
NCIH650_LUNG,4.27625
SW1573_LUNG,4.186976
OVMANA_OVARY,8.859148
SKCO1_LARGE_INTESTINE,9.62967
KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.329178
YAPC_PANCREAS,9.589913
HT1197_URINARY_TRACT,5.639168
A253_SALIVARY_GLAND,5.771529
HCC366_LUNG,4.357002
DKMG_CENTRAL_NERVOUS_SYSTEM,4.210343
SNU349_KIDNEY,4.211573
UMUC1_URINARY_TRACT,12.28829
NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.226895
NCIH292_LUNG,6.532718
59M_OVARY,4.139392
U118MG_CENTRAL_NERVOUS_SYSTEM,4.224056
VMRCLCD_LUNG,4.34267
HCC1833_LUNG,3.607573
RH30_SOFT_TISSUE,4.541471
TCCSUP_URINARY_TRACT,4.441622
SNU601_STOMACH,9.956537
CAL33_UPPER_AERODIGESTIVE_TRACT,11.83562
SNU668_STOMACH,4.063891
CORL279_LUNG,4.561153
GB1_CENTRAL_NERVOUS_SYSTEM,4.413389
KURAMOCHI_OVARY,5.020624
COLO775_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.285208
COLO684_ENDOMETRIUM,4.589038
KLM1_PANCREAS,9.813522
GRM_SKIN,4.337085
SNU685_ENDOMETRIUM,4.045615
CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.940387
SNU886_LIVER,3.779416
HCT8_LARGE_INTESTINE,5.814349
NCCSTCK140_STOMACH,5.858092
NCIH3255_LUNG,7.996033
SNU719_STOMACH,11.10571
SNU489_CENTRAL_NERVOUS_SYSTEM,4.195385
SNU81_LARGE_INTESTINE,9.918631
A2058_SKIN,4.394586
HTK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.148026
SNU1040_LARGE_INTESTINE,6.919766
SNU1076_UPPER_AERODIGESTIVE_TRACT,10.42366
SNU175_LARGE_INTESTINE,5.225034
SNU407_LARGE_INTESTINE,7.440681
SNU201_CENTRAL_NERVOUS_SYSTEM,4.200305
KMS20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.319781
SNU216_STOMACH,5.078828
SNU1196_BILIARY_TRACT,7.698057
SNU1079_BILIARY_TRACT,4.317939
HCC1195_LUNG,5.799819
NCIH854_LUNG,10.56051
SNU466_CENTRAL_NERVOUS_SYSTEM,4.351245
YD38_UPPER_AERODIGESTIVE_TRACT,5.160944
SNU1105_CENTRAL_NERVOUS_SYSTEM,4.157684
SNU283_LARGE_INTESTINE,9.101464
SNU46_UPPER_AERODIGESTIVE_TRACT,4.151
SNU308_BILIARY_TRACT,9.055152
YD8_UPPER_AERODIGESTIVE_TRACT,4.389382
SNU245_BILIARY_TRACT,8.714077
SNU478_BILIARY_TRACT,6.521604
SNU410_PANCREAS,4.257783
SNU899_UPPER_AERODIGESTIVE_TRACT,10.55314
SNU503_LARGE_INTESTINE,9.250801
SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.582111
SNU738_CENTRAL_NERVOUS_SYSTEM,4.347499
SNU626_CENTRAL_NERVOUS_SYSTEM,4.325916
SNU869_BILIARY_TRACT,9.15066
SNU878_LIVER,4.544119
SNU840_OVARY,5.019733
SNU8_OVARY,4.877112
NCIH684_LIVER,9.60175
IGR39_SKIN,3.843107
ALEXANDERCELLS_LIVER,4.465392
DAOY_CENTRAL_NERVOUS_SYSTEM,4.420331
HEP3B217_LIVER,4.410573
KYM1_SOFT_TISSUE,4.744332
LC1F_LUNG,8.688023
HLE_LIVER,4.29382
CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.057714
JMSU1_URINARY_TRACT,3.883659
IMR32_AUTONOMIC_GANGLIA,4.444939
SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.059807
T3M4_PANCREAS,8.886782
COLO818_SKIN,4.092562
PK45H_PANCREAS,4.081052
HEC59_ENDOMETRIUM,7.730923
CPCN_LUNG,4.442646
T3M10_LUNG,4.082082
NUGC2_STOMACH,8.088662
PLCPRF5_LIVER,4.321108
KPNYN_AUTONOMIC_GANGLIA,4.160456
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,4.280544
NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.250801
KMRC3_KIDNEY,4.289494
NCIH2023_LUNG,3.979279
DMS153_LUNG,5.243216
NCIH1048_LUNG,4.343229
D341MED_CENTRAL_NERVOUS_SYSTEM,4.347602
NCIH660_PROSTATE,6.474966
NCIH1618_LUNG,5.799184
HS675T_LARGE_INTESTINE,4.181469
PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.225198
SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.219578
HT144_SKIN,3.949528
SKMEL31_SKIN,4.785335
HS839T_SKIN,3.96182
HS939T_SKIN,4.125674
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.714704
HS819T_BONE,4.247976
NCIH69_LUNG,4.790224
DV90_LUNG,6.40913
ZR751_BREAST,5.379709
KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.93146
SKNBE2_AUTONOMIC_GANGLIA,4.431414
HCC70_BREAST,8.899323
NCIH2452_PLEURA,4.019941
SNU1_STOMACH,4.396151
LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.376458
HCC56_LARGE_INTESTINE,9.340476
NCIH1648_LUNG,10.41893
TO175T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.118638
GLC82_LUNG,4.700105
MPP89_PLEURA,3.873166
PANC0813_PANCREAS,10.91173
MG63_BONE,4.32203
PK1_PANCREAS,9.702431
HS840T_UPPER_AERODIGESTIVE_TRACT,4.151556
NCIH23_LUNG,3.940726
TE617T_SOFT_TISSUE,3.83908
SW1088_CENTRAL_NERVOUS_SYSTEM,4.29231
ISTMES2_PLEURA,3.971116
NCIH1373_LUNG,4.618402
NCIH1930_LUNG,4.013239
NCIH1623_LUNG,4.489689
HS229T_LUNG,3.870216
NCIH1838_LUNG,4.405133
NCIH1836_LUNG,6.643383
HS688AT_SKIN,3.570924
PANC0504_PANCREAS,7.924323
HS822T_BONE,3.792946
BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.722977
CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.80971
G292CLONEA141B1_BONE,3.984583
RCM1_LARGE_INTESTINE,9.981809
HS737T_BONE,4.020666
HS616T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.092613
HS600T_SKIN,4.30785
TE159T_SOFT_TISSUE,4.081123
A101D_SKIN,4.061883
NCIH1755_LUNG,4.282005
143B_BONE,4.07426
RERFLCKJ_LUNG,5.007774
NCIH1693_LUNG,4.59871
SW780_URINARY_TRACT,11.38638
HS683_CENTRAL_NERVOUS_SYSTEM,3.759064
RKO_LARGE_INTESTINE,4.391119
HS729_SOFT_TISSUE,3.942543
JHOS2_OVARY,6.757237
MCF7_BREAST,6.660102
U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.276212
SKLMS1_SOFT_TISSUE,3.888596
HUTU80_SMALL_INTESTINE,4.157392
HCC202_BREAST,4.391584
MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.698381
REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.224711
ONS76_CENTRAL_NERVOUS_SYSTEM,4.274208
RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.592405
SNUC1_LARGE_INTESTINE,10.18225
SKNDZ_AUTONOMIC_GANGLIA,3.896669
DMS114_LUNG,3.85404
TT_OESOPHAGUS,8.95616
OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.408724
ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.572062
OC315_OVARY,4.012764
OC314_OVARY,4.495739
SW1353_BONE,4.044125
MDAMB157_BREAST,4.091911
LN18_CENTRAL_NERVOUS_SYSTEM,4.042981
769P_KIDNEY,4.126331
786O_KIDNEY,4.625857
CAOV3_OVARY,6.586956
HEPG2_LIVER,4.082394
MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.279676
NCIH524_LUNG,3.979223
NCIH209_LUNG,4.946071
MIAPACA2_PANCREAS,4.276722
MCAS_OVARY,6.463612
SBC5_LUNG,4.015247
COLO829_SKIN,4.027036
VCAP_PROSTATE,5.009906
COLO704_OVARY,4.342559
IPC298_SKIN,4.07338
CAPAN2_PANCREAS,10.48336
EFM192A_BREAST,7.036588
HS766T_PANCREAS,4.005502
EFO27_OVARY,4.904821
A2780_OVARY,4.349554
NCIH196_LUNG,4.266608
IGROV1_OVARY,7.308073
NCIH889_LUNG,3.906667
NCIH211_LUNG,4.22675
HS571T_OVARY,3.908476
MDAPCA2B_PROSTATE,3.991814
SKMEL24_SKIN,3.990665
K029AX_SKIN,3.993293
HT1376_URINARY_TRACT,5.298688
NCIH2171_LUNG,4.497362
PANC1005_PANCREAS,6.227072
